id,title,authors,year,start_page,end_page,subject,filename,editors,doi,isbn,issn,proceeding_title,series_title,publisher,publication_place,conference_date,conference_location,session_title,publication_type,language,peer_review_status,label_forschungssoftware,label_forschungssoftware_erklärung,label_software_evaluation,label_software_evaluation_erklärung,label_lehr_lern_setting,label_lehr_lern_setting_erklärung,label_prozess_paradigma,label_prozess_paradigma_erklärung,label_lernende_paradigma,label_lernende_paradigma_erklärung,label_design_paradigma,label_design_paradigma_erklärung,label_bildungstechnologie_paradigma,label_bildungstechnologie_paradigma_erklärung
481,Instruktionstheoretische und Narrative Modelle am Beispiel des Projektes „medin“,"Schön, Inga; Hoffmann, Peter; Herczeg, Michael",2003,311.0,320.0,,GI-Proceedings.37-36.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt keine eigens entwickelte Forschungssoftware im Sinne von Quellcode oder Algorithmen. Es wird ein Projekt (medin) beschrieben, aber keine Software, die als Forschungsergebnis präsentiert wird.",0,"Es findet keine explizite Evaluation von Software statt. Die beschriebene Lernumgebung wird zwar erwähnt, aber nicht systematisch auf ihre Wirksamkeit hin untersucht.",1.0,"Die Publikation beschreibt ein konkretes Lehr-Lern-Setting, nämlich das Projekt 'medin', ein multimediales Fernstudium der Medizinischen Informatik.",0.0,"Die Publikation erwähnt die Notwendigkeit einer besseren Zusammenarbeit zwischen Fachkompetenzen und die didaktische Aufbereitung von Inhalten, was indirekt auf eine Vereinfachung des Lehr-Lern-Prozesses hindeutet, aber dies ist nicht der Hauptfokus.",0.0,"Es werden zwar Ziele wie die Anpassung an Benutzergruppen und die spannende Präsentation von Lernstoff genannt, aber es gibt keine explizite Messung von Effekten auf die Lernenden (z.B. Wissenserwerb, Motivation).",0.0,"Die Publikation konzentriert sich nicht auf die Entwicklung neuer Software, sondern auf die Anwendung von Modellen und Theorien im Kontext eines bestehenden Projekts.",1.0,"Die Publikation setzt voraus und diskutiert den Einsatz von Multimedia, CBT und digitalen Lernumgebungen, die als allgemeine Bildungstechnologien gelten, auch wenn sie im Rahmen des Projekts angepasst werden."
482,"CLE: Eine konstruktivistische, kollaborative Lernumgebung","Ueberall, Markus; Lauer, Michal; Drobnik, Oswald",2003,321.0,330.0,,GI-Proceedings.37-37.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,CLE wird als computerunterstützte Lernumgebung beschrieben und als solche als Forschungssoftware betrachtet.,1,Die Arbeit erwähnt eine experimentelle Evaluation von CLE und präsentiert Ergebnisse.,1.0,Die Publikation beschreibt die Anwendung von CLE in einem Hochschulumfeld und somit in einem konkreten Lehr-Lern-Setting.,0.0,"Die Publikation erwähnt die Unterstützung des Gruppenprozesses, jedoch steht nicht die Vereinfachung des Prozesses selbst im Vordergrund, sondern die Auswirkungen auf das Verständnis des Inhalts.",1.0,"Die Arbeit zielt darauf ab, ein gemeinsames Verständnis des Dokumentinhalts zu erarbeiten und somit die Lernenden zu beeinflussen. Die Evaluationsergebnisse beziehen sich auf die Lernerfahrung.",1.0,"Die Publikation beschreibt die Entwicklung und Implementierung von CLE, was auf einen Fokus auf das Design der Software hindeutet.",0.0,"Es wird keine allgemeine Bildungstechnologie eingesetzt, sondern eine eigens entwickelte Softwarelösung."
483,Chancen und Schwierigkeiten der nachhaltigen Integration einer internetbasierten Lehr- und Lernplattform in die universitäre Lehre,"Kausch, Bernhard J.; Steltenkamp, Vasco S.; Witte, Jorinde J.",2003,331.0,340.0,,GI-Proceedings.37-38.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,0,Die Publikation beschreibt keine eigens entwickelte Forschungssoftware im Sinne von Quellcode oder Algorithmen. Es wird lediglich eine bestehende Lernplattform (ILIAS) eingesetzt.,1,Die Publikation beschreibt die Evaluation der Lernplattform Integral II hinsichtlich ihrer Nutzbarkeit und Akzeptanz durch Studierende.,1.0,"Die Publikation beschreibt die Integration der Lernplattform in die universitäre Lehre, insbesondere in die Vorlesungen Arbeitswissenschaft II und Kognitive Psychologie und Ergonomie.",1.0,Die Publikation diskutiert die organisatorischen und strukturellen Aspekte der Integration der Lernplattform in den Lehrbetrieb und die Notwendigkeit eines nachhaltigen Betriebs- und Betreuungskonzepts. Die Vereinfachung von Prozessen durch die Plattform wird thematisiert.,1.0,Die Publikation berichtet über eine empirische Untersuchung mit Studierenden (n=61) und deren Reaktionen auf die Lernplattform. Motivation und Interesse der Studierenden werden als wichtige Faktoren für den Erfolg des Blended-Learning-Ansatzes identifiziert.,-1.0,"Die Publikation konzentriert sich nicht auf die Entwicklung neuer Software, sondern auf die Integration und Evaluation einer bestehenden Plattform.",1.0,"Die Publikation setzt eine allgemeine Bildungstechnologie (ILIAS, E-Learning Plattform) ein, die nicht eigens für den Forschungszweck entwickelt wurde, sondern als Standardsoftware existiert."
484,AULIS – Hochschulweite Einführung einer Lernplattform.Nachhaltige Entwicklung von E-Learning zwischen Programmatik und Pragmatik,"Wilkens, Ulrike",2003,341.0,350.0,,GI-Proceedings.37-39.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt die Einführung einer Lernplattform (ILIAS), aber es wird keine eigens entwickelte Forschungssoftware vorgestellt oder evaluiert.",1,"Die Publikation beschreibt die Auswahl und Einführung von ILIAS und bewertet die Plattform anhand verschiedener Kriterien (Kosten, Flexibilität).",1.0,Die Publikation beschreibt die Einführung der Lernplattform im Kontext der Hochschullehre und bezieht sich auf konkrete Lehrveranstaltungen.,1.0,"Die Publikation fokussiert stark auf den Einführungsprozess der Lernplattform, die organisatorischen Aspekte und die Handlungsfähigkeit der Hochschule. Die Vereinfachung des Lehr-Lern-Prozesses durch die Plattform steht im Vordergrund.",0.0,"Es werden zwar Auswirkungen auf Lehrende und deren Kompetenzerwerb erwähnt, jedoch werden die Effekte der Plattform auf die Lernenden (z.B. Lernerfolg, Motivation) nicht explizit gemessen oder evaluiert.",-1.0,"Die Publikation befasst sich nicht mit der Entwicklung neuer Software, sondern mit der Einführung und Evaluation einer bereits existierenden Plattform.",1.0,"ILIAS wird als eine allgemeine Bildungstechnologie eingesetzt, die im Bildungskontext Anwendung findet. Es handelt sich nicht um eine eigens für Forschungszwecke entwickelte Software."
485,Kooperative Übungen im Fernstudium,"Haake, Jörg M.; Schümmer, Till",2003,351.0,360.0,,GI-Proceedings.37-40.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,FUB wird als kooperative Lernumgebung beschrieben und ist eigens für die Unterstützung kooperativer Übungen entwickelt worden. Dies entspricht der Definition von Forschungssoftware.,1,"Die Publikation berichtet über Erfahrungen mit dem Einsatz von FUB in zwei Kursen und analysiert die Ergebnisse, was eine Evaluation der Software darstellt.",1.0,Die Publikation beschreibt den Einsatz von FUB in konkreten Kursen an der FernUniversität Hagen (Betriebssysteme und Verteilte Systeme).,1.0,"Die Publikation beschreibt, wie FUB die Durchführung kooperativer Übungen unterstützt (Gruppenbildung, Terminabsprache, gemeinsame Bearbeitung von Aufgaben). Der Fokus liegt auf der Vereinfachung des Lernprozesses durch die Software.",1.0,"Die Autoren untersuchen, ob verteilte Studenten in FUB tatsächlich Gruppen bilden und wie die Interaktion und Zusammenarbeit aussieht. Außerdem wird die Gruppenleistung analysiert. Dies deutet auf eine Messung der Effekte auf die Lernenden hin.",0.0,"Obwohl FUB erwähnt wird, liegt der Fokus nicht auf der Entwicklung der Software selbst, sondern auf ihrer Anwendung und Evaluation. Die Designaspekte werden nur kurz angerissen.",0.0,Die Publikation konzentriert sich auf die eigens entwickelte Software FUB und nicht auf allgemeine Bildungstechnologien wie z.B. Lernplattformen.
486,Evaluierung von selbstgesteuertem Wissenstransfer,"Auinger, Andreas; Schwan, Stephan; Stary, Christian; Mielach, Edmund",2003,361.0,371.0,,GI-Proceedings.37-41.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"ScholionWB+ wird als interaktive, kontextsensitive Softwarelösung beschrieben und ist das Ergebnis einer Forschungsentwicklung.",1,Die Publikation beschreibt eine empirische Evaluation von ScholionWB+ in einer universitären Lehrveranstaltung.,1.0,Die Evaluation findet im Rahmen einer konkreten Lehrveranstaltung (Studium der Wirtschaftsinformatik) statt.,1.0,"Die Publikation untersucht, inwiefern ScholionWB+ die Kollaboration und Kommunikation im Unterricht erleichtert, was auf eine Vereinfachung des Lehr-Lern-Prozesses abzielt.",1.0,"Es werden Daten zum Wissenstand, zur Motivation und zum Kommunikationsverhalten der Studierenden erhoben und verglichen, was auf eine Messung der Effekte auf die Lernenden hindeutet.",0.0,"Der Fokus liegt auf der Evaluation der bestehenden Software, nicht auf der Entwicklung neuer Funktionalitäten. Die Entwicklung von ScholionWB+ wird zwar erwähnt, ist aber nicht der Hauptgegenstand der Untersuchung.",0.0,"Obwohl Webtechnologien eingesetzt werden, steht nicht die allgemeine Anwendung von Bildungstechnologie im Vordergrund, sondern die Evaluation der spezifischen Forschungssoftware ScholionWB+."
487,Entwicklung wissensdiagnostischer Module für E-Learning Anwendungen,"Glowalla, Ulrich; Kohnert, Alfred; Schneider, Stefan",2003,372.0,381.0,,GI-Proceedings.37-42.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Der 'Itemeditor' wird als eigens entwickeltes Werkzeug zur Erstellung von Aufgabenmodulen beschrieben, was ihn als Forschungssoftware qualifiziert.",1,Die Autoren beschreiben die Evaluation des Itemeditors durch Autorenfeedback und die Beobachtung der Nutzung im k-MED Projekt.,1.0,"Die Publikation beschreibt den Einsatz der Software im Kontext des k-MED Projektes, einem Web-basierten Kurs für medizinische Studierende.",0.0,"Die Vereinfachung der Erstellung von Lernmaterialien wird erwähnt, steht aber nicht im Fokus der Evaluation. Der Fokus liegt auf der Lernwirksamkeit und dem Design der Software.",1.0,"Die Autoren untersuchen die Auswirkungen der wissensdiagnostischen Module auf das Lernen der Studierenden (z.B. Verständnis, Motivation) und führen eine Evaluationsstudie durch.",1.0,Die Entwicklung des Itemeditors und die Berücksichtigung von Standards wie SCORM stehen im Vordergrund der Arbeit.,0.0,"Obwohl E-Learning und Learning Management Systeme eingesetzt werden, liegt der Fokus auf der entwickelten Software und nicht auf der generellen Anwendung von Bildungstechnologie."
488,Wie wird E-Learning genutzt? - eine empirische Untersuchung,"Grützner, Ines; Hebestreit, Claudia; Ochs, Michael; Vollmers, Carsten; Waterson, Patrick E.",2003,382.0,391.0,,GI-Proceedings.37-43.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt die Analyse eines bestehenden Web-basierten Kurses (UML-Kurs), es wird jedoch keine neue Forschungssoftware entwickelt oder vorgestellt.",1,"Der UML-Kurs wird hinsichtlich seines Nutzens und der Nutzerinteraktion evaluiert, obwohl es sich nicht um eigens entwickelte Forschungssoftware handelt.",1.0,"Die Studie untersucht die Nutzung eines Web-basierten Lernkurses, was ein konkretes Lehr-Lern-Setting darstellt.",0.0,Die Publikation fokussiert sich primär auf das Nutzerverhalten und nicht auf die Vereinfachung von Lehr-Lern-Prozessen durch den Kurs selbst. Prozessorientierte Aspekte werden nur indirekt betrachtet.,1.0,"Die Studie untersucht das Verhalten der Lernenden (Nutzenden) des Kurses, einschließlich Geschlecht, Alter, Zugriffszeiten und Kursabdeckung, um Rückschlüsse auf deren Lernprozess zu ziehen.",-1.0,"Die Publikation befasst sich nicht mit der Entwicklung neuer Software oder der Verbesserung des Designs des Kurses im Sinne einer aktiven Gestaltung, sondern mit der Analyse eines bestehenden Angebots.",1.0,"Der UML-Kurs ist eine Anwendung von Bildungstechnologie (Web-basiertes Lernen), die nicht eigens für die Studie entwickelt wurde, sondern bereits existierte."
489,Arbeitsprozessorientiertes E-Learning mit Methoden und Werkzeugen des prozessorientierten Wissensmanagement,"Fuchs-Kittowski, Frank; Manski, Katja; Faust, Daniel; Prehn, Marko; Schwenzien, Ingo",2003,392.0,401.0,,GI-Proceedings.37-44.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Der APO-Pilot wird als innovatives E-Learning-Werkzeug vorgestellt, das eigens für die Arbeitsprozessorientierte Weiterbildung entwickelt wurde und somit als Forschungssoftware gilt.",1,"Die Publikation beschreibt die Funktionalität und technische Realisierung des APO-Pilots und erwähnt Pilotierungen zur Erprobung, was eine Evaluation impliziert.",1.0,"Die Publikation behandelt explizit die Arbeitsprozessorientierte Weiterbildung, also ein konkretes Lehr-Lern-Setting.",1.0,Die Publikation fokussiert stark auf die Prozessorientierung der Weiterbildung und wie der APO-Pilot diese unterstützt. Die Vereinfachung des Lehr-Lern-Prozesses durch den APO-Pilot steht im Vordergrund.,0.0,"Obwohl die Weiterbildung die Lernenden betrifft, liegt der Fokus nicht auf der Messung von Effekten auf die Lernenden (z.B. Wissenserwerb, Motivation).",1.0,Die Entwicklung des APO-Pilots als neuem E-Learning-Werkzeug steht im Mittelpunkt der Publikation.,0.0,"Es wird keine allgemeine Bildungstechnologie im Sinne von bereits existierenden, weit verbreiteten Tools eingesetzt, sondern eine eigens entwickelte Software."
490,Veränderungen von Lehreinheiten durch veränderte Ansprüche am Beispiel 'Computerbilder',"Schröder, Monika; Domik, Gitta",2003,402.0,411.0,,GI-Proceedings.37-45.pdf,"Bode, Arndt; Desel, Jörg; Rathmeyer, Sabine; Wessner, Martin",,3-88579-366-0,1617-5468,"DeLFI 2003, Die 1. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-37",Gesellschaft für Informatik e.V.,Bonn,16.-18. September 2003,Garching bei München,Regular Research Papers,Text/Conference Paper,de,,1,"Die Autoren entwickeln und implementieren Lehr-/Lernmodule ('Computerbilder') und ein Java-Applet sowie Zope als Web Application Server, was als Forschungssoftware im Sinne der Definition angesehen werden kann.",1,Die Autoren führen eine erste Evaluation der Navigationsleiste und des Inhalts der Module durch und stellen die Ergebnisse in Abbildung 5 und 6 dar.,1.0,Die Publikation beschreibt die Implementierung und den Einsatz der Module in einer Vorlesung (WS 02/03) und einem fächerübergreifenden Einsatz in einer Vorlesungsreihe für Nicht-Informatiker.,0.0,Die Vereinfachung des Lehr-Lern-Prozesses durch die Software wird nicht explizit als Fokus der Evaluation dargestellt. Es wird eher auf die Inhalte und die Motivation der Lernenden eingegangen.,1.0,Die Autoren evaluieren die Akzeptanz der Navigationsleiste und den Inhalt der Module durch die Studierenden (Abbildung 5 und 6). Es wird auch auf die Motivation und das Interesse der Studierenden eingegangen.,0.0,"Die Entwicklung der Software ist zwar ein Teil der Arbeit, aber der Fokus liegt nicht primär auf der Entwicklung neuartiger Funktionalitäten, sondern auf der Anwendung und Evaluation bestehender und angepasster Technologien.",1.0,"Zope wird als Web Application Server eingesetzt, was eine etablierte Bildungstechnologie darstellt, die nicht eigens für diesen Forschungszweck entwickelt wurde. Auch die Nutzung von Java-Applets und interaktiven Übungen fällt in diese Kategorie."
